exp_id,method_id,source_step,solution_type,solution_id,seed_mode,label,has_des,f1,f2,f3,f4,beta,theta,baseline_method_id,baseline_solution_id,delta_f1,delta_f2,delta_f3,dominates_baseline
E0,S07_NSGA,7,front_point,152,none,"S07_NSGA (seed=none, id=152)",False,138.0,0.2377678414214516,49.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,153,none,"S07_NSGA (seed=none, id=153)",False,138.0,0.2377678414214516,49.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,154,none,"S07_NSGA (seed=none, id=154)",False,134.0,0.2381348042795681,49.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,155,none,"S07_NSGA (seed=none, id=155)",False,168.0,0.2310052401790205,50.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,156,none,"S07_NSGA (seed=none, id=156)",False,159.0,0.2330147986877533,50.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,157,none,"S07_NSGA (seed=none, id=157)",False,158.0,0.2337661988258011,50.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,158,none,"S07_NSGA (seed=none, id=158)",False,155.0,0.2342904314802533,50.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,159,none,"S07_NSGA (seed=none, id=159)",False,171.0,0.2307431238517944,52.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,160,none,"S07_NSGA (seed=none, id=160)",False,171.0,0.2307431238517944,52.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,161,none,"S07_NSGA (seed=none, id=161)",False,167.0,0.2314595751462122,52.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,162,none,"S07_NSGA (seed=none, id=162)",False,167.0,0.2314595751462122,52.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,163,none,"S07_NSGA (seed=none, id=163)",False,156.0,0.2342554826366231,52.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,164,none,"S07_NSGA (seed=none, id=164)",False,156.0,0.2342554826366231,52.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,165,none,"S07_NSGA (seed=none, id=165)",False,209.0,0.2307081750081643,92.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,166,none,"S07_NSGA (seed=none, id=166)",False,209.0,0.2307081750081643,92.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,167,none,"S07_NSGA (seed=none, id=167)",False,209.0,0.2300965702446368,94.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
E0,S07_NSGA,7,front_point,168,none,"S07_NSGA (seed=none, id=168)",False,209.0,0.2300965702446368,94.0,,,,S05_GS_SDSU,0,-inf,-inf,-inf,True
DES,S08_DES,8,singleton,0,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,1,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,2,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,3,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,4,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,5,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,6,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,7,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,8,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,9,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,10,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,11,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,12,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,13,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,14,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,15,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,16,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,17,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,18,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,19,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,20,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,21,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,22,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,23,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,24,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,25,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,26,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,27,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,28,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,29,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,30,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,31,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,32,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,33,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,34,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,35,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,36,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,37,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,38,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,39,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,40,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,41,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,42,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,43,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,44,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,45,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,46,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,47,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,48,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,49,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,50,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,51,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,52,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,53,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,54,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,55,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,56,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,57,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,58,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,59,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,60,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,61,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,62,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,63,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,64,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,65,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,66,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,67,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,68,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,69,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,70,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,71,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,72,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,73,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,74,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,75,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,76,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,77,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,78,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,79,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,80,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,81,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,82,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,83,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,84,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,85,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,86,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,87,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,88,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,89,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,90,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,91,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,92,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,93,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,94,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,95,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,96,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,97,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,98,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,99,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,100,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,101,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,102,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,103,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,104,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,105,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,106,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,107,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,108,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,109,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,110,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,111,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,112,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,113,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,114,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,115,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,116,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,117,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,118,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,119,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,120,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,121,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,122,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,123,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,124,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,125,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,126,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,127,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,128,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,129,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,130,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,131,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,132,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,133,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,134,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,135,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,136,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,137,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,138,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,139,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,140,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,141,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,142,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,143,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,144,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,145,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,146,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,147,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,148,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,149,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,150,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,151,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,152,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,153,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,154,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,155,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,156,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,157,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,158,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,159,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,160,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,161,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,162,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,163,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,164,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,165,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,166,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,167,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,168,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,169,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,170,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,171,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,172,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,173,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,174,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,175,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,176,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,177,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,178,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,179,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,180,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,181,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,182,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,183,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,184,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,185,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,186,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,187,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,188,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,189,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,190,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,191,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,192,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,193,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,194,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,195,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,196,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,197,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,198,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,199,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,200,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,201,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,202,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,203,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,204,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,205,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,206,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,207,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,208,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,209,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,210,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,211,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,212,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,213,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,214,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,215,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,216,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,217,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,218,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,219,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,220,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,221,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,222,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,223,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,224,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,225,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,226,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,227,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,228,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,229,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,230,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,231,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,232,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,233,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,234,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,235,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,236,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,237,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,238,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,239,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,240,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,241,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,242,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,243,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,244,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,245,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,246,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,247,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,248,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,249,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,250,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,251,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,252,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,253,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,254,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,255,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,256,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,257,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
